Tweet,FINAL LABEL,Tweet_Preprocess,Tweet_New
kuliah daring and chill https://t.co/22Hk8WixLr,0.0,"['kuliah', 'daring', 'and', 'chill']",kuliah daring and chill
"sumpaaaa selama 2 tahun kuliah jarang bgt ngeluarin duitt buat kuliah (full daring kan) 
trus keinget kkn, pkl, magang, skripsi dll pasti bakal ngeluarin byk duit ga sii 😭🥲 https://t.co/DJOubMbMpW",1.0,"['sumpaaaa', 'kuliah', 'jarang', 'bgt', 'ngeluarin', 'duitt', 'kuliah', 'full', 'daring', 'trus', 'keinget', 'kkn', 'pkl', 'magang', 'skripsi', 'dll', 'ngeluarin', 'byk', 'duit', 'ga', 'sii']",sumpaaaa kuliah jarang bgt ngeluarin duitt kuliah full daring trus keinget kkn pkl magang skripsi dll ngeluarin byk duit ga sii
"Mau sendiri tp gatau ngapain, kuliah daring, bosan, ngechat doi pasti sibuk, pas dpt waktu nelpon eh intonasinya tinggi, langsung jleb",-1.0,"['tp', 'gatau', 'ngapain', 'kuliah', 'daring', 'bosan', 'ngechat', 'doi', 'sibuk', 'pas', 'dpt', 'nelpon', 'eh', 'intonasi', 'langsung', 'jleb']",tp gatau ngapain kuliah daring bosan ngechat doi sibuk pas dpt nelpon eh intonasi langsung jleb
@Dennysiregar7 Kuliah aja masih banyak daring 😂😂😂,1.0,"['kuliah', 'aja', 'daring']",kuliah aja daring
@sbyfess kuliah daring,1.0,"['kuliah', 'daring']",kuliah daring
dah nyaman kuliah daring gimana yah hiks t_t,1.0,"['dah', 'nyaman', 'kuliah', 'daring', 'gimana', 'yah', 'hiks', 'tt']",dah nyaman kuliah daring gimana yah hiks tt
"@collegemenfess Bukan kuliah si tp pas sekolah daring kemaren, opsi B karena orangtua kerja semua, kaka cewe jg kerja jd mau ga mau ortu pulang udah bersih semua rumah, pakaian dah dijemur, udah masak nasi, nyapu ngepel, nyuci piring, lipet baju",1.0,"['kuliah', 'si', 'tp', 'pas', 'sekolah', 'daring', 'kemaren', 'opsi', 'b', 'orangtua', 'kerja', 'kaka', 'cewe', 'jg', 'kerja', 'jd', 'ga', 'ortu', 'pulang', 'udah', 'bersih', 'rumah', 'pakai', 'dah', 'jemur', 'udah', 'masak', 'nasi', 'nyapu', 'ngepel', 'nyuci', 'piring', 'lipet', 'baju']",kuliah si tp pas sekolah daring kemaren opsi b orangtua kerja kaka cewe jg kerja jd ga ortu pulang udah bersih rumah pakai dah jemur udah masak nasi nyapu ngepel nyuci piring lipet baju
"nyesel sih kalo dipikir pikir kenapa gue ga coba berbaur dari semester satu meskipun daring,gak coba ikut ukm malah gw masih asik sama temen SMA masih kalo ada urusan kuliah masih minta tolong mereka ga nyoba minta tolong temen kuliah",-1.0,"['nyesel', 'sih', 'kalo', 'pikir', 'pikir', 'gue', 'ga', 'coba', 'baur', 'semester', 'daringgak', 'coba', 'ukm', 'gw', 'asik', 'temen', 'sma', 'kalo', 'urus', 'kuliah', 'tolong', 'ga', 'nyoba', 'tolong', 'temen', 'kuliah']",nyesel sih kalo pikir pikir gue ga coba baur semester daringgak coba ukm gw asik temen sma kalo urus kuliah tolong ga nyoba tolong temen kuliah
kayaknya efek pandemi gini deh bayangin selama tiga semester kemaren kuliah cuma daring udah gitu gak ikut ukm manapun ga pernah nimbrung grup kelas ga ada circle nolep lah pokonya tpi alhamdulillah nya nilai gw aman aman aja,-1.0,"['kayak', 'efek', 'pandemi', 'gin', 'deh', 'bayangin', 'semester', 'kemaren', 'kuliah', 'daring', 'udah', 'gitu', 'gak', 'ukm', 'mana', 'ga', 'nimbrung', 'grup', 'kelas', 'ga', 'circle', 'nolep', 'poko', 'tpi', 'alhamdulillah', 'nya', 'nilai', 'gw', 'aman', 'aman', 'aja']",kayak efek pandemi gin deh bayangin semester kemaren kuliah daring udah gitu gak ukm mana ga nimbrung grup kelas ga circle nolep poko tpi alhamdulillah nya nilai gw aman aman aja
"Maksudku kalo daring ya daring aja kalo luring ya luring aja, jangan setengah"" kek gini lahh tai 😭😭. We dikos berasa penganguran yang cuma makan - tidur - nugas, soalnya kuliah kebanyakan daring😭😭😭.",-1.0,"['maksud', 'kalo', 'daring', 'ya', 'daring', 'aja', 'kalo', 'luring', 'ya', 'luring', 'aja', 'kek', 'gin', 'lahh', 'tai', 'we', 'dikos', 'asa', 'penganguran', 'makan', 'tidur', 'nugas', 'kuliah', 'banyak', 'daring']",maksud kalo daring ya daring aja kalo luring ya luring aja kek gin lahh tai we dikos asa penganguran makan tidur nugas kuliah banyak daring
"Asli dah ngekos sayang, soalnya butuh duit buat kos  buat nginep beberapa hari doang, belum lagi sama bensin juga sama makannya kalo nginep dikos. Dan ngekos cuma buat kelompokan satu matkul doang😭😭🥺. Gini banget kuliah luring daring gak jelas sistemnya😭😭",-1.0,"['asli', 'dah', 'ngekos', 'sayang', 'butuh', 'duit', 'kos', 'nginep', 'doang', 'bensin', 'makan', 'kalo', 'nginep', 'dikos', 'ngekos', 'lompok', 'matkul', 'doang', 'gin', 'banget', 'kuliah', 'luring', 'daring', 'gak', 'sistem']",asli dah ngekos sayang butuh duit kos nginep doang bensin makan kalo nginep dikos ngekos lompok matkul doang gin banget kuliah luring daring gak sistem
Kok pada kuliah daring si,0.0,"['kuliah', 'daring', 'si']",kuliah daring si
"@worksfess Ambil nder, mumpung kuliah masih serba daring",1.0,"['ambil', 'nder', 'mumpung', 'kuliah', 'serba', 'daring']",ambil nder mumpung kuliah serba daring
"akhirnya dikasih keringanan, dikasih ujian pengganti, tapi ujian lisan. dan OFFLINE. pdhl kuliah masih daring. sekarang pikiran semburat tapi berusaha gapapa☺️💔",-1.0,"['kasih', 'ringan', 'kasih', 'uji', 'ganti', 'uji', 'lisan', 'offline', 'pdhl', 'kuliah', 'daring', 'pikir', 'semburat', 'usaha', 'gapapa']",kasih ringan kasih uji ganti uji lisan offline pdhl kuliah daring pikir semburat usaha gapapa
"kulian daring udh pasti ngang ngong, tp kuliah hybrid udh lebih2 dr ngang ngong mana yg diajak ngobrol cm yg dtg di kelas doang ini yg online spt kambing cengoo mana suaranya mantul gt  :'D",-1.0,"['kuli', 'daring', 'udh', 'ngang', 'ngong', 'tp', 'kuliah', 'hybrid', 'udh', 'dr', 'ngang', 'ngong', 'yg', 'ajak', 'ngobrol', 'cm', 'yg', 'dtg', 'kelas', 'doang', 'yg', 'online', 'spt', 'kambing', 'cengoo', 'suara', 'mantul', 'gt', 'd']",kuli daring udh ngang ngong tp kuliah hybrid udh dr ngang ngong yg ajak ngobrol cm yg dtg kelas doang yg online spt kambing cengoo suara mantul gt d
"@collegemenfess A, dan baiknya orang rumah ngerti kalo lagi kuliah. gantian sih sama adek yang daring juga.",1.0,"['a', 'baik', 'orang', 'rumah', 'ngerti', 'kalo', 'kuliah', 'ganti', 'sih', 'adek', 'daring']",a baik orang rumah ngerti kalo kuliah ganti sih adek daring
@milkqyu Kuliah nya daring or offline kak?,0.0,"['kuliah', 'nya', 'daring', 'or', 'offline', 'kak']",kuliah nya daring or offline kak
RT @koyacityx: badut bgt gajadi kuliah soalnya dosennya minta daring🤦‍♀️ https://t.co/edi413j6di,-1.0,"['badut', 'bgt', 'gajadi', 'kuliah', 'dosen', 'daring']",badut bgt gajadi kuliah dosen daring
Desain Arsitektur 1 kelas B: Ujian Tengah Semester (UTS) akan diadakan pada hari Jumat (08-04-2022) mulai jam 13.30 di Kuliah Daring.,0.0,"['desain', 'arsitektur', 'kelas', 'b', 'uji', 'semester', 'uts', 'ada', 'jumat', 'jam', 'kuliah', 'daring']",desain arsitektur kelas b uji semester uts ada jumat jam kuliah daring
"sch! jujur banyakkk bgt materi SMA yang aku belum paham, bahkan setiap ditanya konsep dasarnya banyak yang aku gatau. aku merasa ga berhak buat kuliah karena dasarnya aja ga ngerti, walau aku juga berharap bisa lolos sbm tahun ini. nyesel sih selama daring ga nyimak",-1.0,"['sch', 'jujur', 'banyakkk', 'bgt', 'materi', 'sma', 'paham', 'konsep', 'dasar', 'gatau', 'ga', 'hak', 'kuliah', 'dasar', 'aja', 'ga', 'ngerti', 'harap', 'lolos', 'sbm', 'nyesel', 'sih', 'daring', 'ga', 'nyimak']",sch jujur banyakkk bgt materi sma paham konsep dasar gatau ga hak kuliah dasar aja ga ngerti harap lolos sbm nyesel sih daring ga nyimak
Sak penak penake kuliah luring tetep jek penak daring,-1.0,"['sak', 'penak', 'penake', 'kuliah', 'luring', 'tetep', 'jek', 'penak', 'daring']",sak penak penake kuliah luring tetep jek penak daring
"@Nicho_Silalahi Sengaja kuliah daring bro, tapi mana mau mahasiswa sekarang diatur atur",-1.0,"['silalahi', 'sengaja', 'kuliah', 'daring', 'bro', 'mahasiswa', 'atur', 'atur']",silalahi sengaja kuliah daring bro mahasiswa atur atur
"Komunikasi Digital: Pertemuan kuliah daring akan diadakan pada hari Kamis, 7 April 2022, jam 13.00 WITA. Link Zoom dapat dilihat di https://t.co/OH7er4VNbS",0.0,"['komunikasi', 'digital', 'temu', 'kuliah', 'daring', 'ada', 'kamis', 'april', 'jam', 'wita', 'link', 'zoom']",komunikasi digital temu kuliah daring ada kamis april jam wita link zoom
"Yes, sabtu kuliah daring 🤭🤭",1.0,"['yes', 'sabtu', 'kuliah', 'daring']",yes sabtu kuliah daring
gini bgt kuliah udh 4semester tp masi daring,-1.0,"['gin', 'bgt', 'kuliah', 'udh', 'semester', 'tp', 'mas', 'daring']",gin bgt kuliah udh semester tp mas daring
"Aku Hunter gini padahal iseng loh
Jadi di rumah ortuku ada WiFi jadi mudah buat daring kuliah
Terus diminta buat ke Palangka buat kuliah offline tapi disana tempat Kaka gak da WiFi dan aku gak biasa trs boros banget, lalu iseng nyari daget di twt dan akhirnya nyemplung ikut ga",0.0,"['hunter', 'gin', 'iseng', 'loh', 'rumah', 'ortuku', 'wifi', 'mudah', 'daring', 'kuliah', 'palangka', 'kuliah', 'offline', 'sana', 'kaka', 'gak', 'da', 'wifi', 'gak', 'trs', 'boros', 'banget', 'iseng', 'nyari', 'daget', 'twt', 'nyemplung', 'ga']",hunter gin iseng loh rumah ortuku wifi mudah daring kuliah palangka kuliah offline sana kaka gak da wifi gak trs boros banget iseng nyari daget twt nyemplung ga
kuliah emg daring si pas ramadhan tpi knpa jd ngaji dirumah dosen tiap hari ya allah gustiiiii knpa ga seminggu sekali aja umiiiiiiiiiiii kya sblum ramadhan😍😍😍😍😍😍😍😍😍,1.0,"['kuliah', 'emg', 'daring', 'si', 'pas', 'ramadhan', 'tpi', 'knpa', 'jd', 'ngaji', 'rumah', 'dosen', 'ya', 'allah', 'gustiiiii', 'knpa', 'ga', 'minggu', 'aja', 'umiiiiiiiiiiii', 'kya', 'sblum', 'ramadhan']",kuliah emg daring si pas ramadhan tpi knpa jd ngaji rumah dosen ya allah gustiiiii knpa ga minggu aja umiiiiiiiiiiii kya sblum ramadhan
Mulai awal puasa sampek skrg ga pernah terawih ke mesjid. Soalnya kuliah daring. Dosennya knp ga terawih sih😭,-1.0,"['puasa', 'sampek', 'skrg', 'ga', 'terawih', 'mesjid', 'kuliah', 'daring', 'dosen', 'knp', 'ga', 'terawih', 'sih']",puasa sampek skrg ga terawih mesjid kuliah daring dosen knp ga terawih sih
"Aku kan angkatan pandemi
Kls 12 tahun 2019/2020
Masuk kuliah angkatan pertama pandemi 2020/2021
Terus dosenku bilang masyarakat/publik tidak percaya sama kemampuan angkatan kami lebih tepatnya yg daring
Jadi sedih dengarnya, kami juga gak mau terjebak diangkat ini",-1.0,"['angkat', 'pandemi', 'kls', 'masuk', 'kuliah', 'angkat', 'pandemi', 'dosen', 'bilang', 'masyarakatpublik', 'percaya', 'mampu', 'angkat', 'tepat', 'yg', 'daring', 'sedih', 'dengar', 'gak', 'jebak', 'angkat']",angkat pandemi kls masuk kuliah angkat pandemi dosen bilang masyarakatpublik percaya mampu angkat tepat yg daring sedih dengar gak jebak angkat
"[ Efek Kuliah Online Bagi Mahasiswa ]

Halo, Sobat Warta!

Tidak terasa kini kita telah memasuki tahun kedua kuliah secara online atau daring. Dua tahun yang cukup berat bagi para mahasiswa karena banyak dampak yang diakibatkan oleh kuliah online ini. https://t.co/4tIk4JfFsB",-1.0,"['efek', 'kuliah', 'online', 'mahasiswa', 'halo', 'sobat', 'warta', 'pasuk', 'kuliah', 'online', 'daring', 'berat', 'mahasiswa', 'dampak', 'akibat', 'kuliah', 'online']",efek kuliah online mahasiswa halo sobat warta pasuk kuliah online daring berat mahasiswa dampak akibat kuliah online
"@neverseeu Bucin e ae luring, kuliah e tetep daring",0.0,"['bucin', 'e', 'ae', 'luring', 'kuliah', 'e', 'tetep', 'daring']",bucin e ae luring kuliah e tetep daring
@dapnmbi mata kuliah negosiasi luring daring bisaa?,0.0,"['mata', 'kuliah', 'negosiasi', 'luring', 'daring', 'bisaa']",mata kuliah negosiasi luring daring bisaa
@neuuraa mata kuliah negosiasi luring daring ka,0.0,"['mata', 'kuliah', 'negosiasi', 'luring', 'daring', 'ka']",mata kuliah negosiasi luring daring ka
"Hi good people!

UGM sedang mengadakan survei untuk evaluasi KBM Daring loh.. Ikutin yuk surveinya supaya kami tau apa saja sih hambatan kalian saat kuliah daring.. Link survei 👉🏻 https://t.co/TG9xOjFNrT https://t.co/cxTDxbwGho",0.0,"['hi', 'good', 'people', 'ugm', 'ada', 'survei', 'evaluasi', 'kbm', 'daring', 'loh', 'ikutin', 'yuk', 'survei', 'tau', 'sih', 'hambat', 'kuliah', 'daring', 'link', 'survei']",hi good people ugm ada survei evaluasi kbm daring loh ikutin yuk survei tau sih hambat kuliah daring link survei
@chitaglorya__ Ngehunter sambil kuliah daring ah mantap😭🍒,1.0,"['ngehunter', 'kuliah', 'daring', 'ah', 'mantap']",ngehunter kuliah daring ah mantap
"Matakuliah yang diampu Bapak Yohanes Mario Pratama, S.E., M.Acc., perkuliahan pada tanggal 6 April 2022 dilakukan secara daring. Mohon menyesuaikan",0.0,"['matakuliah', 'ampu', 'yohanes', 'mario', 'pratama', 'macc', 'kuliah', 'tanggal', 'april', 'daring', 'mohon', 'sesuai']",matakuliah ampu yohanes mario pratama macc kuliah tanggal april daring mohon sesuai
"Matakuliah yang diampu Ibu Nuning Kristiani, SE., MM., perkuliahan pada tanggal 7 April 2022 dilakukan secara daring. Mohon menyesuaikan",0.0,"['matakuliah', 'ampu', 'nuning', 'kristiani', 'mm', 'kuliah', 'tanggal', 'april', 'daring', 'mohon', 'sesuai']",matakuliah ampu nuning kristiani mm kuliah tanggal april daring mohon sesuai
"@Jokitugsfess Penyesuaian diri mahasiswa nder karna kan maba skrg udh bertaun² daring tiba² offline kuliah jadi masalah yg cocok dgn mental health skrg atau bisa juga kecemasan, stress kerja, motivasi kerja dll. Sini kak dm detailnya ^^ aku anak psikologi nihh",-1.0,"['sesuai', 'mahasiswa', 'nder', 'karna', 'maba', 'skrg', 'udh', 'taun', 'daring', 'tiba', 'offline', 'kuliah', 'yg', 'cocok', 'dgn', 'mental', 'health', 'skrg', 'cemas', 'stress', 'kerja', 'motivasi', 'kerja', 'dll', 'kak', 'dm', 'detail', 'anak', 'psikologi', 'nihh']",sesuai mahasiswa nder karna maba skrg udh taun daring tiba offline kuliah yg cocok dgn mental health skrg cemas stress kerja motivasi kerja dll kak dm detail anak psikologi nihh
"#dnss2022
95/365

Kuliah luring 2 matkul + daring 1 matkul + kerjaan capek banget hari ini, hmm mantap deh👍",-1.0,"['kuliah', 'luring', 'matkul', 'daring', 'matkul', 'kerja', 'capek', 'banget', 'hmm', 'mantap', 'deh']",kuliah luring matkul daring matkul kerja capek banget hmm mantap deh
Masih berharap ada SE dekan buat full daring kuliah + praktikum dari sebelum lebaran sampe setelah lebaran :’)),1.0,"['harap', 'dekan', 'full', 'daring', 'kuliah', 'praktikum', 'lebaran', 'sampe', 'lebaran', '']",harap dekan full daring kuliah praktikum lebaran sampe lebaran
"Fak lah. Tolong dong, baru asik kuliah luring nih. Jangan sampe daring lagi 💩 https://t.co/yOO7HuXTwZ",-1.0,"['fak', 'tolong', 'asik', 'kuliah', 'luring', 'nih', 'sampe', 'daring']",fak tolong asik kuliah luring nih sampe daring
"@ChrisBby__ @lawraseu mjb kak, aku jg smk akuntansi pgn lanjutin kuliah akuntansi jg tp aku belum begitu paham ttg dasar akuntansi krn dr awal masuk smk smpe skrg kls 11 daring trs. kl mahamin materi dr awal sendiri ga nyampe krn aku orgnya cenderung dijelasin dulu baru ngerti😭 kira2 gmn pendapat kk?",-1.0,"['mjb', 'kak', 'jg', 'smk', 'akuntansi', 'pgn', 'lanjutin', 'kuliah', 'akuntansi', 'jg', 'tp', 'paham', 'ttg', 'dasar', 'akuntansi', 'krn', 'dr', 'masuk', 'smk', 'smpe', 'skrg', 'kls', 'daring', 'trs', 'kl', 'mahamin', 'materi', 'dr', 'ga', 'nyampe', 'krn', 'orgnya', 'cenderung', 'dijelasin', 'ngerti', 'gmn', 'dapat', 'kk']",mjb kak jg smk akuntansi pgn lanjutin kuliah akuntansi jg tp paham ttg dasar akuntansi krn dr masuk smk smpe skrg kls daring trs kl mahamin materi dr ga nyampe krn orgnya cenderung dijelasin ngerti gmn dapat kk
"RT @prokopimkablmg: Bupati Yes, Senin (4/4) menjadi narasumber secara daring dalam kuliah umum yang diselenggarakan oleh Fakultas Psikologi…",0.0,"['bupati', 'yes', 'senin', 'narasumber', 'daring', 'kuliah', 'selenggara', 'fakultas', 'psikologi']",bupati yes senin narasumber daring kuliah selenggara fakultas psikologi
"Bupati Yes, Senin (4/4) menjadi narasumber secara daring dalam kuliah umum yang diselenggarakan oleh Fakultas Psikologi Universitas 17 Agustus 1945 (UNTAG) Surabaya.

@yuhronur_yes 

#lamongan #megilan #lamonganmenujukejayaan #kuliah #umum #psikologi
https://t.co/lvP7XC4McA",0.0,"['bupati', 'yes', 'senin', 'narasumber', 'daring', 'kuliah', 'selenggara', 'fakultas', 'psikologi', 'universitas', 'agustus', 'untag', 'surabaya', 'yes']",bupati yes senin narasumber daring kuliah selenggara fakultas psikologi universitas agustus untag surabaya yes
"Udah siap berangkat, siap pake jaket eh dosen ngumumin kuliah daring 😃",1.0,"['udah', 'berangkat', 'pake', 'jaket', 'eh', 'dosen', 'ngumumin', 'kuliah', 'daring']",udah berangkat pake jaket eh dosen ngumumin kuliah daring
"@3CareIndonesia min kenapa pulsa suka kesedot sih udah dari dulu sampe gatau udh berapa ribu pulsa kesedot hari ini saya ada kuliah daring kuota tinggal 300mb gaada pulsa darurat karna sering disedot tanpa alasan, kasi solusinya dong min",0.0,"['min', 'pulsa', 'suka', 'sedot', 'sih', 'udah', 'sampe', 'gatau', 'udh', 'ribu', 'pulsa', 'sedot', 'kuliah', 'daring', 'kuota', 'tinggal', 'mb', 'gaada', 'pulsa', 'darurat', 'karna', 'sedot', 'alas', 'kasi', 'solusi', 'min']",min pulsa suka sedot sih udah sampe gatau udh ribu pulsa sedot kuliah daring kuota tinggal mb gaada pulsa darurat karna sedot alas kasi solusi min
"@convomf SD bego sih, SMP nggak ada sistem ranking, SMA baru belajar. Kelas 10 rank 7 sama 2. Kelas 11 rank 1 kelas sama angkatan, sem 2 nya turun rank 4. Kelas 12 daring gw medsosan mulu akhirnya rank puluhan di kelas, seratusan di angkatan. Keterusan begonya ampe kuliah sekarang.",-1.0,"['sd', 'bego', 'sih', 'smp', 'nggak', 'sistem', 'ranking', 'sma', 'ajar', 'kelas', 'rank', 'kelas', 'rank', 'kelas', 'angkat', 'sem', 'nya', 'turun', 'rank', 'kelas', 'daring', 'gw', 'medsosan', 'mulu', 'rank', 'puluh', 'kelas', 'ratus', 'angkat', 'terus', 'bego', 'ampe', 'kuliah']",sd bego sih smp nggak sistem ranking sma ajar kelas rank kelas rank kelas angkat sem nya turun rank kelas daring gw medsosan mulu rank puluh kelas ratus angkat terus bego ampe kuliah
@reyhan2f Makannya gw skeptis sama kurang percaya dengan yang namanya kuliah daring/ online. Mau apapun alasannya tidak bisa seefektif tatap muka.,-1.0,"['makan', 'gw', 'skeptis', 'percaya', 'nama', 'kuliah', 'daring', 'online', 'apa', 'alas', 'efektif', 'tatap', 'muka']",makan gw skeptis percaya nama kuliah daring online apa alas efektif tatap muka
"Please, covid boleh udahan. Tapi, kuliah daring jangan.",1.0,"['please', 'covid', 'udahan', 'kuliah', 'daring']",please covid udahan kuliah daring
"@hrdbacot Pengalaman pribadi, perawat gen z, etika dan skill hancur, mgkin krn kuliah daring atau gk, cthnya kecilnya pegang gunting waktu tindakan salah dan tdk tau Sofratulle. Dan etikanya minta klinik tutup lbh awal krn alasan sepi hahaha 😂",-1.0,"['alam', 'pribadi', 'awat', 'gen', 'z', 'etika', 'skill', 'hancur', 'mgkin', 'krn', 'kuliah', 'daring', 'gk', 'cthnya', 'kecil', 'pegang', 'gunting', 'tindak', 'salah', 'tdk', 'tau', 'sofratulle', 'etika', 'klinik', 'tutup', 'lbh', 'krn', 'alas', 'sepi', 'hahaha']",alam pribadi awat gen z etika skill hancur mgkin krn kuliah daring gk cthnya kecil pegang gunting tindak salah tdk tau sofratulle etika klinik tutup lbh krn alas sepi hahaha
"Bagi yang pernah kerja remot, sekolah/kuliah daring, dan mengikuti pelatihan jarak jauh pasti tidak asing dengan istilah presensi. https://t.co/z1kEjhfwwe",0.0,"['kerja', 'remot', 'sekolahkuliah', 'daring', 'ikut', 'latih', 'jarak', 'asing', 'istilah', 'presensi']",kerja remot sekolahkuliah daring ikut latih jarak asing istilah presensi
"Capek bgtt,enaknya langsung tidur,tpi kok ada kuliah daring jam 8 malem🥲",-1.0,"['capek', 'bgttenaknya', 'langsung', 'tidurtpi', 'kuliah', 'daring', 'jam', 'malem']",capek bgttenaknya langsung tidurtpi kuliah daring jam malem
"gaksih, gua pinternya sampe sma tapi kuliah ketemu daring semua hancur lah saya udah 2 taun masih ngang ngong ngang ngong gatau apa2 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 https://t.co/TpUxr2qKaB",-1.0,"['gaksih', 'gua', 'pinternya', 'sampe', 'sma', 'kuliah', 'ketemu', 'daring', 'hancur', 'udah', 'taun', 'ngang', 'ngong', 'ngang', 'ngong', 'gatau']",gaksih gua pinternya sampe sma kuliah ketemu daring hancur udah taun ngang ngong ngang ngong gatau
